source_id,ra,ra_error,dec,dec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,a_g_val,e_bp_min_rp_val
17461418,235.33954062406065,0.20330615,11.672391130576903,0.1802307,578.1828,0.8466412,18.783237,301.71597,4.26941,19.152405,337.24408,7.597006,18.44204,0.11013738,0.05506869
17461419,235.65198172409822,0.16406064,11.054661402464061,0.14434807,764.82294,0.92003685,18.479498,417.45325,4.442311,18.799881,430.4832,7.68612,18.17701,0.11719223,0.058596116
17461420,234.52224278434932,0.1690935,10.784415707478313,0.1475954,746.79047,0.91854006,18.505404,403.42978,4.4320884,18.83698,422.94452,7.7232256,18.196192,0.12947515,0.06473757
17461421,236.30779032642957,0.18923175,10.422446694173518,0.1654237,646.67896,0.8806912,18.661678,350.49112,4.412057,18.989708,365.72626,7.6868463,18.35401,0.13895732,0.06947866
17461423,234.51472917897743,0.16809343,10.729673795908159,0.146607,753.55096,0.92148876,18.495619,406.13974,4.431859,18.829712,427.73102,7.7294393,18.183973,0.14142592,0.07071296
17461424,235.07600631506784,0.17371814,11.569431890518755,0.15362482,705.00696,0.8953393,18.567917,382.72342,4.393683,18.894188,397.74097,7.6434226,18.2629,0.11832654,0.05916327
17461425,235.90344061560873,0.15709303,11.515635233162913,0.13924754,797.6998,0.9271525,18.433802,433.31705,4.414496,18.759386,450.15198,7.65765,18.128502,0.12742469,0.06371234
17461426,236.21251981849932,0.1567553,10.325582391259763,0.13680169,823.01166,0.9459223,18.399885,444.86298,4.4560194,18.730835,466.26056,7.745948,18.090328,0.14048824,0.07024412
17461427,234.9688003285304,0.16759816,11.256051227974519,0.14750203,744.0262,0.91238886,18.50943,405.36478,4.432494,18.831785,419.51746,7.678988,18.205025,0.12643637,0.063218184
17461428,234.72818326777067,0.17819178,10.80096755768008,0.15569246,697.78656,0.90000904,18.579094,375.95837,4.41123,18.913551,396.20673,7.7040405,18.267096,0.14315164,0.07157582
17461429,235.84910018719722,0.13996801,11.232437327715372,0.12354815,933.8227,0.97682226,18.26274,506.4996,4.457384,18.589952,527.27545,7.717669,17.956806,0.12278932,0.06139466
17461430,234.31405714380753,0.16717066,11.778760625232733,0.14784162,739.989,0.9079824,18.515337,402.6191,4.414515,18.839165,417.78912,7.6529956,18.209507,0.13332646,0.06666323
17461431,235.89265085198952,0.16051786,10.492414090142397,0.140249,796.60754,0.93579936,18.43529,430.55124,4.445322,18.766338,451.3415,7.732159,18.125637,0.14096093,0.070480466
17461432,236.3341280150029,0.1676499,11.097167541083325,0.1479639,739.9996,0.9092164,18.515322,401.92657,4.4118648,18.841034,417.63962,7.663374,18.209896,0.128031,0.0640155
17461433,235.57477359789038,0.17942086,10.042943431777548,0.1556122,700.9294,0.90582216,18.574215,379.01462,4.4416823,18.90476,396.60562,7.7446985,18.266003,0.12457573,0.062287863
17461434,234.75490541453038,0.16675435,10.799225165016459,0.14571017,758.6357,0.9221397,18.488317,410.82852,4.441092,18.81725,429.38733,7.720847,18.179777,0.14320883,0.071604416
17461436,234.4413997652545,0.16885592,11.849830024630398,0.14955465,728.7233,0.90302837,18.531994,395.37997,4.3966036,18.858864,411.69977,7.6423025,18.225449,0.13348724,0.06674362
17461437,236.32899147311983,0.14565712,10.750605619488834,0.12792663,894.72577,0.9667566,18.309175,481.8032,4.44125,18.644226,507.39017,7.7328763,17.998545,0.113533184,0.056766592
17461438,234.85916057090253,0.16429956,10.969531474029639,0.1439619,769.3102,0.92423093,18.473146,414.48938,4.4212327,18.807617,436.82278,7.7094,18.161137,0.143213,0.0716065
17461439,234.7170114858108,0.15165497,10.055008846618525,0.13114242,873.4939,0.9698391,18.33525,477.3407,4.5274277,18.65433,491.07388,7.8096914,18.034033,0.111078545,0.055539273
17461440,234.55040927279384,0.14910793,10.812989559913131,0.13021609,876.87775,0.96433765,18.331053,477.45813,4.489957,18.654062,494.7133,7.7575083,18.026016,0.12949571,0.064747855
17461441,236.10261136453335,0.16188735,10.168242103257782,0.14091639,793.37573,0.9370802,18.439703,430.3419,4.4705625,18.766867,449.26248,7.751332,18.13065,0.14892793,0.07446396
17461442,234.42514248181178,0.16222301,11.575531077493645,0.14311776,772.18066,0.9209963,18.469103,418.11954,4.41105,18.79815,436.33505,7.6744895,18.16235,0.11743312,0.05871656
17461443,235.44508212077952,0.14334133,11.055460867541374,0.12602328,911.74963,0.9719142,18.288712,496.29483,4.472671,18.612051,513.47784,7.731848,17.985596,0.11681697,0.058408484
17461444,234.62532403109836,0.14622824,11.256224109464517,0.12852854,888.768,0.96419567,18.31643,482.71738,4.4630957,18.642168,501.61282,7.726768,18.010979,0.12815638,0.06407819
17461445,235.4027881944267,0.16568576,10.319192203480199,0.14415956,770.75635,0.9292501,18.471107,421.0548,4.4891844,18.790554,435.0308,7.7471423,18.1656,0.15244322,0.07622161
17461446,236.2737174245702,0.15181121,10.83286442996473,0.13345875,846.2442,0.94934464,18.369661,459.8392,4.4499917,18.694885,476.9727,7.713699,18.065666,0.113359824,0.056679912
17461447,236.10621778895774,0.1621528,10.000853342636526,0.14082234,795.06525,0.93919855,18.437393,430.05847,4.467479,18.767582,450.5112,7.764378,18.127636,0.14913978,0.07456989
17461448,234.53617776436457,0.16316682,10.28033423381988,0.14144078,791.35864,0.93909645,18.442467,428.8641,4.473694,18.770601,447.20117,7.7733564,18.135643,0.12714447,0.063572235
17461449,234.75348204646033,0.15115917,11.784761438554385,0.1339177,839.1131,0.9419769,18.378849,453.93994,4.4189696,18.708904,475.4133,7.6721835,18.069221,0.14850494,0.07425247
17461450,236.25934821136659,0.14849882,10.734263314845382,0.1303597,873.1549,0.9596262,18.335672,473.1621,4.453833,18.663876,493.0196,7.728941,18.02974,0.113424964,0.056712482
17461451,234.8930093630672,0.16302383,11.88837522382276,0.14471753,758.92474,0.9125119,18.487904,409.56586,4.3855247,18.820591,430.61697,7.639506,18.176672,0.14869882,0.07434941
17461452,234.3654468776553,0.16426444,11.577808984361985,0.14489037,760.2112,0.91683865,18.486065,412.77158,4.4159994,18.812126,428.80453,7.67208,18.181252,0.1173311,0.05866555
17461453,235.7237001470822,0.13628918,10.05293458447975,0.118283816,997.4894,1.0098225,18.19113,563.2203,4.6121025,18.474705,542.01184,7.8159676,17.926878,0.124835946,0.062417973
17461454,235.81511497511084,0.13296105,10.616982801993721,0.11634088,1014.9105,1.0099249,18.17233,576.9339,4.6092772,18.448586,548.75287,7.7756133,17.913458,0.11428666,0.05714333
17461455,235.0905933259517,0.12920703,10.68623380172233,0.112864695,1058.034,1.0253865,18.127151,599.7353,4.6209807,18.406502,573.7551,7.7971597,17.865084,0.12902825,0.06451412
17461456,235.39762300746162,0.124293946,11.511195060712819,0.10995995,1087.9004,1.0263397,18.096928,618.8925,4.596934,18.372362,587.7591,7.737971,17.838902,0.11037566,0.05518783
17461458,234.34356150135784,0.11365601,11.292539737434506,0.09984303,1246.0255,1.0816102,17.949583,707.1008,4.6553164,18.227697,674.23334,7.818542,17.689875,0.111401185,0.055700593
17461459,234.9678975204667,0.12610343,11.817149177615905,0.11186221,1061.6274,1.0159909,18.12347,600.3381,4.567126,18.40541,576.54663,7.718087,17.859814,0.12968326,0.06484163
17461460,235.41453530367826,0.10825815,11.582662484946836,0.09587617,1311.8845,1.0960748,17.893661,744.62646,4.648896,18.171555,709.72046,7.794315,17.634182,0.11034223,0.055171113
17461461,235.56351937898165,0.13470428,10.234176087076646,0.11713382,1009.4467,1.0124674,18.178192,570.9138,4.6175337,18.459974,548.6661,7.8087783,17.91363,0.14058457,0.07029229
17461462,234.84721990530292,0.124632195,10.964008870985543,0.109191455,1104.7794,1.0385693,18.080212,616.8651,4.5871096,18.375925,606.70135,7.797362,17.804462,0.14319526,0.07159763
17461463,235.46191031407002,0.13301781,11.96756735810095,0.11846904,981.18726,0.9869272,18.20902,557.20233,4.5495725,18.486368,532.26086,7.6757555,17.946589,0.133933,0.0669665
17461464,235.05054150892892,0.12772338,11.824308194353392,0.11334626,1043.0264,1.0096446,18.142662,583.8835,4.5361614,18.435585,571.2938,7.712811,17.869751,0.12984015,0.064920075
17461465,235.34139768786807,0.12013749,11.52281699704642,0.10627786,1139.2684,1.0428945,18.046835,648.128,4.6113706,18.322248,615.49786,7.7522764,17.788834,0.11027014,0.05513507
17461466,235.03835591259846,0.13331738,10.311626434292569,0.115829885,1025.1029,1.0183007,18.161482,580.12,4.6258526,18.442606,556.8314,7.8176312,17.89759,0.1374629,0.06873145
17461467,235.20834941884775,0.12898664,10.182075152393061,0.11193652,1073.7739,1.0352745,18.111118,611.41046,4.66138,18.385569,580.8909,7.836725,17.851664,0.12025629,0.060128145
17461468,234.51860882275432,0.13489632,10.5629982468209,0.11738383,1006.1714,1.0108709,18.18172,570.5316,4.625195,18.460701,546.6574,7.8039207,17.917612,0.14163695,0.07081848
17461469,235.361123402233,0.11822369,11.642055070910134,0.10476877,1160.515,1.048448,18.026773,660.2242,4.6119537,18.302172,626.96747,7.749098,17.768787,0.11020017,0.055100083
17461470,234.73791008098112,0.13595732,11.769275876725876,0.12041635,963.24603,0.98452365,18.229057,543.9503,4.5445395,18.512503,524.37866,7.6994667,17.962788,0.14849165,0.074245825
17461471,235.58411809650727,0.13496555,11.369573918249571,0.11924573,976.8993,0.99069375,18.213776,556.7914,4.579561,18.48717,527.95496,7.714376,17.955408,0.11526719,0.057633594
17461472,235.95660568522993,0.11185045,11.855157449253502,0.099642776,1239.6353,1.0696402,17.955166,701.73254,4.6080356,18.235971,673.16223,7.7454777,17.6916,0.1359483,0.06797415
17461473,235.67760821898403,0.12352765,10.88249995878512,0.108433716,1113.5416,1.0400351,18.071634,634.4083,4.6368465,18.345478,602.0596,7.785731,17.812801,0.1174,0.0587
17461474,234.95696768093208,0.13218988,11.161880459933345,0.116180986,1014.3151,1.006677,18.172968,575.2327,4.5905066,18.451792,549.77203,7.7524157,17.911444,0.1265176,0.0632588
17461475,236.19965428058566,0.13369463,10.757577281576188,0.117376775,1001.1882,1.0030444,18.18711,566.5627,4.5808926,18.46828,542.7798,7.7545166,17.92534,0.11329807,0.056649037
17461476,235.2064064666583,0.10604151,11.22647710076527,0.09337076,1365.9592,1.1162587,17.849806,773.54816,4.6939363,18.130182,739.976,7.8719835,17.588856,0.10949274,0.05474637
17461477,235.10597806817748,0.13198234,10.190139287852316,0.11450616,1041.7554,1.0248717,18.143986,592.2678,4.6501493,18.420105,564.46246,7.829614,17.882812,0.12814377,0.064071886
17461479,236.13708986565013,0.13157323,10.20422686273781,0.114600554,1038.4175,1.0209482,18.14747,586.34625,4.6170044,18.431015,565.3547,7.8081727,17.881098,0.14896472,0.07448236
17461480,235.94874011093827,0.12981229,10.298508461736457,0.1131382,1055.995,1.0263139,18.129246,598.98114,4.6346545,18.407867,573.53125,7.8090906,17.865507,0.13994054,0.06997027
17461481,236.29603847698942,0.1251541,11.808144951730766,0.11156061,1062.8252,1.0131688,18.122246,596.37854,4.535218,18.412596,581.2195,7.6955953,17.85105,0.15726016,0.07863008
17461482,235.8326840205289,0.113669656,10.379820693781037,0.09913943,1263.7383,1.0925057,17.934258,713.07446,4.671555,18.218563,687.8431,7.8636913,17.668177,0.14095722,0.07047861
17461483,235.02242964462377,0.11477757,10.756823882422616,0.10033344,1241.2845,1.0837609,17.953722,702.04926,4.66278,18.235481,673.9987,7.8444285,17.690252,0.12882239,0.06441119
17461484,235.02934147777154,0.11175438,11.856827617951653,0.09921244,1249.5217,1.0751309,17.94654,706.5793,4.616551,18.228498,678.59766,7.7657557,17.682869,0.12976514,0.06488257
17461485,234.79132205320602,0.11707424,11.960135653217263,0.103992894,1171.0453,1.0501735,18.016966,661.3095,4.592942,18.300388,637.48865,7.741913,17.75072,0.14838544,0.07419272
17461486,234.72624372947533,0.11317854,11.626767543366332,0.10003588,1238.3204,1.074765,17.956318,705.2299,4.6494718,18.230574,669.7827,7.784186,17.697065,0.11933658,0.05966829
17461487,234.39771451039965,0.10576165,10.375110477668668,0.09175184,1412.3123,1.1418642,17.813574,803.733,4.7766685,18.088621,764.4657,7.965689,17.553505,0.1230757,0.06153785
17461488,234.76791125172662,0.11003361,10.736452026754074,0.09606837,1319.2938,1.1089717,17.887547,745.8673,4.687776,18.169746,716.6563,7.8729835,17.623623,0.13092193,0.065460965
17461489,236.03105491876568,0.11020036,11.804569782524156,0.09812942,1266.4163,1.0782297,17.93196,718.86804,4.6279902,18.209778,687.2958,7.7549105,17.66904,0.13615888,0.06807944
17461490,234.60862900634774,0.10374777,10.59776656937484,0.090352744,1440.0992,1.1471639,17.79242,814.1865,4.7494826,18.07459,782.25433,7.953111,17.52853,0.1307785,0.06538925
17461491,235.5633522979012,0.11402049,11.917500142857948,0.10151619,1208.6609,1.0604014,17.98264,684.4308,4.601909,18.263077,656.11163,7.739823,17.719456,0.13419421,0.067097105
17461492,235.28951633243847,0.104157135,11.992876064109842,0.0927378,1368.7772,1.1089318,17.847569,804.09576,4.7412934,18.08813,715.0152,7.806382,17.626112,0.13355343,0.066776715
17461493,235.00912352448134,0.10109475,10.271180648503297,0.0877755,1501.6179,1.1680248,17.747002,881.4788,4.8601885,17.98837,785.04333,7.9766135,17.524666,0.13745315,0.06872658
17461494,235.96387526207027,0.105529115,10.052210869991244,0.09166568,1411.8231,1.1407024,17.81395,826.98,4.8275633,18.057663,739.83057,7.9507623,17.58907,0.1487603,0.07438015
17461495,235.68575200641834,0.10613466,10.231762046982793,0.09232855,1396.2648,1.1347982,17.825981,819.10596,4.82121,18.06805,730.47644,7.9375796,17.602884,0.14083822,0.07041911
17461496,234.32553179194494,0.09970861,10.719825716571819,0.08688998,1520.1174,1.1705143,17.733707,894.1351,4.8632236,17.972893,794.79297,7.9612556,17.511265,0.14105408,0.07052704
17461497,236.03668240465447,0.09254719,11.5196349578051,0.082079135,1632.3029,1.1891059,17.656399,959.9804,4.83277,17.895744,851.6369,7.8963947,17.436264,0.12768304,0.06384152
17461498,235.636219670721,0.09860666,10.130712425515656,0.08564459,1554.8254,1.1834847,17.709196,917.4454,4.891732,17.94495,810.15015,7.9876523,17.490486,0.12459086,0.06229543
17461499,235.91294981268697,0.09600473,11.268528862942945,0.08480534,1561.0192,1.1716949,17.70488,917.06665,4.819737,17.945398,814.554,7.898217,17.4846,0.12287528,0.06143764
17461500,235.5910818150869,0.10069568,11.29463992764975,0.088875845,1460.6375,1.1428574,17.777044,863.3986,4.814275,18.010872,759.6008,7.874187,17.560436,0.1153481,0.05767405
17461501,235.81552221132424,0.09984594,10.837316123193853,0.0876346,1495.1877,1.1574206,17.751661,877.9847,4.8175993,17.992683,779.77094,7.914357,17.531982,0.11408529,0.057042643
17461502,236.23350501053955,0.107818775,11.272237824564886,0.09535854,1321.6483,1.1000404,17.88561,776.223,4.7340984,18.126434,692.1534,7.7970877,17.661394,0.14889196,0.07444598
17461503,235.1938394174335,0.095311314,11.82776285609308,0.08463272,1560.7399,1.1675901,17.705074,919.958,4.818405,17.94198,814.17224,7.8708935,17.48511,0.13012187,0.065060936
17461504,235.70705814061756,0.08944085,11.994995328588875,0.07976307,1695.9556,1.2028524,17.614864,994.1219,4.821784,17.857801,886.18335,7.88583,17.393091,0.12340769,0.061703846
17461505,234.35364079318035,0.07850983,11.54852513245886,0.06921847,2106.9092,1.3243272,17.379286,1241.5463,4.9974823,17.616493,1096.8948,8.054687,17.161488,0.117340595,0.058670297
17461506,234.8009937821128,0.089257844,11.917373886798734,0.07923956,1717.1443,1.2123727,17.601383,1003.8938,4.839109,17.847181,900.77545,7.9166446,17.375359,0.14845651,0.07422826
17461507,234.70381682552292,0.0844625,11.298660502993128,0.074305125,1897.5792,1.269902,17.4929,1115.87,4.9373236,17.732367,990.15674,8.010896,17.27264,0.1282537,0.06412685
17461508,236.12146123625533,0.09057103,11.1775253964393,0.07996426,1700.2213,1.2120072,17.612137,991.8487,4.844571,17.860287,893.06274,7.941215,17.384695,0.14874661,0.074373305
17461509,235.53734626968773,0.104128376,10.220523266689653,0.09052046,1436.3347,1.1474779,17.795261,844.9352,4.8469167,18.034342,750.908,7.952007,17.572933,0.14054789,0.07027394
17461511,235.7234805098439,0.08930148,10.650986595816983,0.07814971,1767.2646,1.2382336,17.570147,1039.9635,4.9150996,17.808855,920.4965,8.003263,17.351845,0.11409266,0.05704633
17461512,234.70660339380095,0.09716132,10.845047532939356,0.08493847,1567.3779,1.1818327,17.700466,921.5771,4.865717,17.940071,819.84424,7.956863,17.477571,0.14305283,0.071526416
17461513,235.62556127570838,0.085365444,11.166131788516905,0.0752187,1861.5955,1.2586739,17.513687,1097.367,4.926784,17.75052,968.81396,7.991203,17.296299,0.11552744,0.05776372
17461514,235.27776889511136,0.08449054,10.682315690024746,0.073851004,1922.7251,1.282406,17.478607,1128.1677,4.9590716,17.720467,1004.6502,8.053853,17.256863,0.12938216,0.06469108
17461515,234.4794280461798,0.08438923,10.785990864082383,0.07365001,1932.451,1.2864213,17.47313,1131.4662,4.9597697,17.717297,1011.0062,8.065709,17.250015,0.1293938,0.0646969
17461516,234.35143109411908,0.08207518,10.828386108289903,0.07163816,2013.7845,1.3084412,17.428368,1181.657,4.991336,17.670172,1052.1711,8.086613,17.206684,0.1291094,0.0645547
17461517,234.66340904176695,0.08950056,11.227167440343756,0.078646615,1746.6191,1.2289716,17.582905,1027.0964,4.8962455,17.822372,911.3878,7.9762044,17.362642,0.12825818,0.06412909
17461518,235.7173059801995,0.08026696,10.63675919834855,0.070227884,2071.5361,1.321789,17.397669,1216.4185,4.999487,17.638693,1080.3525,8.087973,17.177986,0.11409474,0.05704737
17461519,235.69599417004466,0.085279755,11.200616946240592,0.07519922,1861.4543,1.2580063,17.51377,1097.2627,4.9242296,17.750624,968.7581,7.9871874,17.296362,0.11562159,0.057810795
17461520,235.3759868055208,0.096487105,11.105435090587438,0.08486751,1563.3519,1.1757381,17.703259,921.6631,4.850059,17.93997,815.379,7.9213133,17.483501,0.12919602,0.06459801
17461521,235.83650669347415,0.08773715,11.672253658271957,0.077923626,1758.9078,1.2237134,17.575293,1037.1686,4.876933,17.811777,917.1618,7.9227643,17.355785,0.12810053,0.064050265
17461522,235.757659955677,0.08814667,10.333221337677974,0.0768084,1817.7998,1.2560977,17.539536,1069.2692,4.952168,17.778683,950.39746,8.0427685,17.317137,0.14085966,0.07042983
17461523,235.65657047662395,0.08600183,11.467383834977891,0.07611034,1824.8187,1.2449003,17.53535,1071.0099,4.889345,17.776917,953.2118,7.960072,17.313927,0.12795348,0.06397674
